项目id	SKUid	SKU名称	SKUurl	项目匹配词	SKU关键词	SKU价格	SKU销量	相似度
206	1111271845	CPRIME BURN 硅胶手镯时尚手带 能量手环 平衡腕带 运动手环  男女通用户外配件 数码灰大码205MM	http://item.jd.com/1111271845.html	运动手环,时尚,手环	CPRIME,BURN,用户,运动手环,能量,手带,硅胶,数码,MM,时尚,腕带,手环,手镯,配件,大码,平衡,男女	420.0	2	0.166666666667
206	1111273927	CPRIME BURN 能量手环 硅胶手带男女通用 能量平衡腕带 时尚手镯运动手环 红白色中码180MM	http://item.jd.com/1111273927.html	运动手环,时尚,手环	CPRIME,BURN,运动手环,手镯,手带,硅胶,MM,时尚,腕带,白色,手环,能量,中码,平衡,男女	420.0	1	0.166666666667
206	1111274909	CPRIME BURN 能量手环 时尚硅胶手带男女通用 能量平衡腕带 户外配件运动手环  黑红色大码205MM	http://item.jd.com/1111274909.html	运动手环,时尚,手环	CPRIME,BURN,运动手环,能量,手带,硅胶,配件,时尚,腕带,MM,手环,平衡,黑红色,大码,户外,男女	420.0	1	0.166666666667
206	1111275734	CPRIME BURN 能量手环 硅胶手带 能量平衡腕带 男女通用运动手环 时尚手镯 黑灰色205MM	http://item.jd.com/1111275734.html	运动手环,时尚,手环	CPRIME,BURN,运动手环,手镯,手带,硅胶,MM,时尚,腕带,手环,能量,平衡,灰色,男女	420.0	1	0.166666666667
206	1120514107	CPRIME NEO 旗舰版 时尚硅胶手带 能量手环 运动腕带男女通用 黑白色-黑扣(六月初发货)	http://item.jd.com/1120514107.html	时尚,运动,手环	NEO,CPRIME,黑扣,能量,运动,手带,六月,硅胶,时尚,腕带,白色,发货,手环,平衡,户外,旗舰版,男女	680.0	4	0.166666666667
206	1120517074	CPRIME旗舰店 CPRIME NEO 能量手环 运动手环平衡腕带 户外配件硅胶手带 黑红色-黑扣	http://item.jd.com/1120517074.html	运动手环,运动,时尚,手环	NEO,黑扣,黑红色,硅胶,手环,配件,旗舰店,通用,CPRIME,运动手环,能量,发货,运动,男女,六月,腕环,平衡,户外,手带,时尚,腕带,旗舰版	680.0	11	0.222222222222
206	1121677201	酷道U8智能手环智能蓝牙手表PS高清触摸彩屏健康计步器防水防盗手机伴侣智能穿戴 红色	http://item.jd.com/1121677201.html	运动,智能,防水	穿戴,PS,触摸,智能,U8,红色,酷道（Miroad）,防水,计步器,手机,运动,防盗,蓝牙手表,伴侣,测试,酷道,彩屏,健康,智能手环,Miroad,高清	999.0	58	0.166666666667
206	1121677202	酷道U8智能手环智能蓝牙手表PS高清触摸彩屏健康计步器防水防盗手机伴侣智能穿戴 白色	http://item.jd.com/1121677202.html	运动,智能,防水	穿戴,PS,触摸,智能,U8,酷道（Miroad）,防水,计步器,手机,运动,防盗,白色,Miroad,伴侣,测试,蓝牙手表,彩屏,健康,智能手环,酷道,高清	999.0	329	0.166666666667
206	1121677203	酷道U8智能手环智能蓝牙手表PS高清触摸彩屏健康计步器防水防盗手机伴侣智能穿戴 黑色	http://item.jd.com/1121677203.html	运动,智能,防水	穿戴,PS,触摸,智能,U8,酷道（Miroad）,防水,计步器,手机,运动,防盗,蓝牙手表,伴侣,测试,酷道,彩屏,健康,黑色,智能手环,Miroad,高清	998.561805556	1189	0.166666666667
206	1124955059	璇信XSEN 无线智能手环防水震动手环运动睡眠蓝牙计步器 黑色智能健康手环 防水 震动 黑色	http://item.jd.com/1124955059.html	运动,智能,防水,手环,睡眠	智能,手环,璇信,防水,睡眠,蓝牙,健康手环,运动,计步器,无线,XSEN,震动,智能手环,黑色	980.0	3	0.277777777778
206	1125736468	酷道eyo智能手环穿戴手表腕表健康计步器运动测睡眠防水 蓝牙免提通话 手机通用伴侣 黑色	http://item.jd.com/1125736468.html	运动,防水,睡眠	穿戴,Miroad,酷道（Miroad）,伴侣,防水,睡眠,腕表,手机,运动,免提通话,酷道,eyo,健康,智能手环,蓝牙,黑色,计步器,手表	899.0	8	0.166666666667
206	1125736809	酷道eyo智能手环穿戴手表腕表健康计步器运动测睡眠防水 蓝牙免提通话 手机通用伴侣 香槟金	http://item.jd.com/1125736809.html	运动,防水,睡眠	穿戴,Miroad,香槟金,酷道（Miroad）,伴侣,防水,睡眠,腕表,手机,运动,免提通话,酷道,eyo,健康,智能手环,蓝牙,计步器,手表	899.0	47	0.166666666667
206	1126847298	体记忆超薄环 T9 蓝色 智能手环腕带睡眠运动计步器防水可视支持APP	http://item.jd.com/1126847298.html	运动,防水,睡眠	蓝色,T9,超薄,APP,防水,睡眠,记忆,腕带,计步器,可视,智能手环,支持,体记忆,运动	999.0	4	0.166666666667
206	1126850734	体记忆超薄环 T9 黑 智能手环腕带睡眠运动计步器防水可视支持APP	http://item.jd.com/1126850734.html	运动,防水,睡眠	T9,超薄,APP,防水,睡眠,记忆,腕带,计步器,可视,智能手环,支持,体记忆,运动	999.0	9	0.166666666667
206	1128917655	超大屏纯中文夜光防水3D计步器多功能 德国机芯跑步运动手环计数器 公里卡路里能量消耗计 炫纯白	http://item.jd.com/1128917655.html	运动手环,卡路里,防水	昊洋HOYOU,HOYOU,德国,公里,运动手环,超大屏,防水,多功能,机芯,跑步,纯中文,计步器,纯白,夜光,卡路里,计数器,能量消耗,昊洋	128.0	45	0.166666666667
206	1131159596	璇信XSEN  LED时尚情侣手表U盘 多功能智能手表手环计步器 黑色 8G内存入门版	http://item.jd.com/1131159596.html	时尚,智能,手环	XSEN,智能,LED,U盘,璇信,多功能,时尚,入门,计步器,内存,手环,手表,情侣手表,黑色	298.0	2	0.166666666667
206	1131159605	璇信XSEN  LED时尚情侣手表U盘 多功能智能手表手环计步器 蓝色 8G内存入门版	http://item.jd.com/1131159605.html	时尚,智能,手环	XSEN,智能,LED,U盘,多功能,时尚,蓝色,计步器,内存,手环,手表,入门,情侣手表,璇信	198.0	2	0.166666666667
206	1135026	[备件条码:null]ibody追客 智能手环 可穿戴设备 运动计步 睡眠健康管理 樱草绿	http://item.jd.com/1135026.html	运动,计步,睡眠	计步,设备,误够,条码,取件,null,可穿戴,睡眠,追客,运动,计步器,健康,智能手环,备件,樱草,ibody,管理	86.8037150054	10409	0.166666666667
206	1136677913	现代演绎W110 智能穿戴手环 防水蓝牙手表 睡眠检测 运动计步 卡路里燃烧 安卓通用	http://item.jd.com/1136677913.html	计步,卡路里,防水,睡眠,运动,智能,手环	燃烧,安卓,智能,卡路里,穿戴,演绎,防水,睡眠,现代,运动,计步,蓝牙手表,检测,手环,W110,现代演绎	168.0	2	0.388888888889
206	1137388853	酷道eyo智能手环穿戴手表腕表健康计步器运动测睡眠防水 蓝牙免提通话手机通用伴侣情 黑银	http://item.jd.com/1137388853.html	运动,防水,睡眠	穿戴,黑银,酷道（Miroad）,健康,防水,eyo,手表,手机,蓝牙,运动,免提通话,酷道,Miroad,伴侣,智能手环,腕表,黑色,计步器,睡眠	899.0	6	0.166666666667
206	1137455922	新款Hi-PEEL智能手表Hi777　经典时尚运动穿戴式手环腕表手机可打电话设备 银黑色	http://item.jd.com/1137455922.html	运动,智能,时尚,手环	打电话,Hi777,设备,穿戴,PEEL,Hi-PEEL,时尚,腕表,手机,运动,智能,Hi,手环,手表,新款,经典,黑色	998.0	6	0.222222222222
206	1141161423	现代演绎W110 智能穿戴手环 蓝牙手表 睡眠检测 运动计步 卡路里燃烧 安卓通用 红色	http://item.jd.com/1141161423.html	计步,卡路里,防水,睡眠,运动,智能,手环	燃烧,安卓,智能,卡路里,穿戴,红色,演绎,防水,睡眠,现代,运动,计步,蓝牙手表,检测,手环,W110,现代演绎	168.0	17	0.388888888889
206	1141161424	现代演绎W110 智能穿戴手环 蓝牙手表 睡眠检测 运动计步 卡路里燃烧 安卓通用 绿色	http://item.jd.com/1141161424.html	计步,卡路里,防水,睡眠,运动,智能,手环	燃烧,安卓,智能,卡路里,穿戴,演绎,防水,睡眠,现代,绿色,运动,计步,蓝牙手表,检测,手环,W110,现代演绎	168.0	92	0.388888888889
206	1141161425	现代演绎W110 智能穿戴手环 蓝牙手表 睡眠检测 运动计步 卡路里燃烧 安卓通用 黄色	http://item.jd.com/1141161425.html	计步,卡路里,防水,睡眠,运动,智能,手环	燃烧,安卓,智能,卡路里,穿戴,黄色,演绎,防水,睡眠,现代,运动,计步,蓝牙手表,检测,手环,W110,现代演绎	168.0	5	0.388888888889
206	1141161426	现代演绎W110 智能穿戴手环 蓝牙手表 睡眠检测 运动计步 卡路里燃烧 安卓通用 黑色	http://item.jd.com/1141161426.html	计步,卡路里,防水,睡眠,运动,智能,手环	燃烧,安卓,智能,卡路里,穿戴,演绎,防水,睡眠,现代,运动,计步,蓝牙手表,检测,手环,W110,现代演绎,黑色	168.0	126	0.388888888889
206	1141161427	现代演绎W110 智能穿戴手环 蓝牙手表 睡眠检测 运动计步 卡路里燃烧 安卓通用 浅蓝色	http://item.jd.com/1141161427.html	计步,卡路里,防水,睡眠,运动,智能,手环	燃烧,安卓,智能,卡路里,穿戴,演绎,防水,睡眠,现代,运动,计步,蓝牙手表,检测,手环,W110,现代演绎,浅蓝色	168.0	67	0.388888888889
206	1141878	[备件条码][AS127584153]Fitbit Flex 时尚智能乐活手环 无线运动睡眠蓝牙腕带灰	http://item.jd.com/1141878.html	时尚,智能,运动,手环,睡眠	蓝灰色,flex,乐活,智能,误够,Flex,取件,运动,睡眠,蓝牙,时尚,腕带,无线,手环,Fitbit,备件,条码	586.6	1090	0.277777777778
206	1141888	[备件条码:null]Fitbit Flex 时尚智能乐活手环 无线运动睡眠蓝牙腕带柠	http://item.jd.com/1141888.html	时尚,智能,运动,手环,睡眠	flex,乐活,智能,误够,Flex,取件,null,运动,睡眠,蓝牙,时尚,腕带,柠色,手环,Fitbit,备件,条码,无线	598.0	439	0.277777777778
206	1141889	Fitbit flex 无线运动睡眠智能蓝牙腕带手环 粉红色	http://item.jd.com/1141889.html	时尚,智能,睡眠,手环,运动	Flex,乐活,智能,flex,粉红色,睡眠,蓝牙,时尚,腕带,无线,手环,Fitbit,运动	898.0	107	0.277777777778
206	1141903	[备件条码][as128673878]Fitbit Flex 时尚智能乐活手环 无线运动睡眠蓝牙腕带青	http://item.jd.com/1141903.html	时尚,智能,运动,手环,睡眠	flex,乐活,智能,误够,青色,条码,取件,运动,睡眠,蓝牙,时尚,腕带,无线,手环,Fitbit,备件,Flex	620.2	360	0.277777777778
206	1141919	Fitbit flex 无线运动睡眠智能蓝牙腕带手环 橘红色	http://item.jd.com/1141919.html	时尚,智能,运动,手环,睡眠	flex,乐活,智能,误够,Flex,取件,运动,睡眠,蓝牙,橘红色,时尚,腕带,无线,手环,Fitbit	675.5	509	0.277777777778
206	1141920	[备件条码][as128990936]Fitbit Flex 时尚智能乐活手环 无线运动睡眠蓝牙腕带蓝	http://item.jd.com/1141920.html	时尚,智能,运动,手环,睡眠	flex,乐活,智能,误够,Flex,条码,取件,运动,睡眠,蓝牙,时尚,腕带,无线,手环,Fitbit,海军蓝,备件	630.6	965	0.277777777778
206	1141923	Fitbit Flex 时尚智能乐活手环 无线运动睡眠蓝牙腕带紫	http://item.jd.com/1141923.html	时尚,智能,运动,手环,睡眠	Flex,乐活,智能,误够,取件,运动,睡眠,蓝牙,时尚,腕带,无线,手环,Fitbit	453.0	123	0.277777777778
206	1141924	[备件条码:null][as127043582]Fitbit Flex 时尚智能乐活手环 无线运动睡眠蓝牙腕带黑	http://item.jd.com/1141924.html	时尚,智能,运动,手环,睡眠	flex,乐活,智能,误够,Flex,取件,null,运动,睡眠,蓝牙,时尚,腕带,无线,手环,Fitbit,备件,条码,典雅	550.981294237	2320	0.277777777778
206	1142231241	韩国CASMELY 穿戴式蓝牙智能手表手机 适用于三星苹果智能手表手环手镯腕表防水男女款通 粉红色	http://item.jd.com/1142231241.html	智能,防水,手环	三星,智能,适用,新款,穿戴,手镯,手表,防水,粉红色,手机,腕表,智能手环,CASMELY,蓝牙手表,手环,手表手机,韩国,情侣手表,蓝牙,苹果,男女	568.0	3	0.166666666667
206	1142231243	韩国CASMELY 穿戴式蓝牙智能手表手机 适用于三星苹果智能手表手环手镯腕表防水男女款通 黑色	http://item.jd.com/1142231243.html	智能,防水,手环	三星,智能,适用,新款,穿戴,手镯,手表,防水,腕表,手机,智能手环,CASMELY,蓝牙手表,手环,手表手机,韩国,情侣手表,蓝牙,黑色,苹果,男女	568.0	2	0.166666666667
206	1142298501	韩国CASMELY iwatch LED时尚情侣手表U盘 蓝牙手表多功能智能手表手环计步器 红色	http://item.jd.com/1142298501.html	时尚,智能,手环	智能,LED,U盘,红色,多功能,计步器,时尚,CASMELY,韩国,手环,手表,iwatch,蓝牙手表,情侣手表	299.0	4	0.166666666667
206	1142298502	韩国CASMELY iwatch LED时尚情侣手表U盘 蓝牙手表多功能智能手表手环计步器 黄色	http://item.jd.com/1142298502.html	时尚,智能,手环	智能,LED,U盘,多功能,计步器,时尚,CASMELY,韩国,手环,手表,iwatch,蓝牙手表,情侣手表,黄色	299.0	5	0.166666666667
206	1142298503	韩国CASMELY iwatch LED时尚情侣手表U盘 蓝牙手表多功能智能手表手环计步器 浅蓝色	http://item.jd.com/1142298503.html	时尚,智能,手环	智能,LED,U盘,多功能,计步器,时尚,CASMELY,韩国,手环,手表,iwatch,蓝牙手表,情侣手表,浅蓝色	299.0	6	0.166666666667
206	1142298504	韩国CASMELY iwatch LED时尚情侣手表U盘 蓝牙手表多功能智能手表手环计步器 白色	http://item.jd.com/1142298504.html	时尚,智能,手环	智能,LED,U盘,韩国,蓝牙手表,多功能,时尚,CASMELY,白色,手环,手表,iwatch,计步器,情侣手表	299.0	4	0.166666666667
206	1142298505	韩国CASMELY iwatch LED时尚情侣手表U盘 蓝牙手表多功能智能手表手环计步器 黑色	http://item.jd.com/1142298505.html	时尚,智能,手环	智能,LED,U盘,多功能,计步器,时尚,CASMELY,韩国,手环,手表,iwatch,蓝牙手表,情侣手表,黑色	299.0	4	0.166666666667
206	1142682908	滕海 体记忆3代超薄智能蓝牙手环防水 适用于苹果/安卓系统手机 运动睡眠记录器	http://item.jd.com/1142682908.html	运动,智能,防水,手环,睡眠	安卓,滕海,智能,适用,超薄,防水,睡眠,蓝牙,手机,记忆,系统,iphone,手环,记录器,苹果,运动	1099.0	16	0.277777777778
206	1142715944	滕海体记忆2代 智能蓝牙手环 适用于苹果iphone 运动睡眠记录器 计步器 追踪器 蓝色	http://item.jd.com/1142715944.html	运动,智能,睡眠,手环	蓝色,适用,记忆,睡眠,蓝牙,运动,智能,计步器,滕海体,手环,记录器,追踪,wisebrave,苹果,iphone	1099.0	2	0.222222222222
206	1143403559	Paulone宝德龙智能穿戴手环智能蓝牙手表气压表计步器登山表海拔表防水防盗手机伴侣08 钢琴黑	http://item.jd.com/1143403559.html	智能,防水,手环	智能,宝德龙,防水,钢琴,One,手机,Paulone,海拔,蓝牙手表,宝德龙（paul One）,手环,伴侣,气压表,防盗,登山,paul,计步器,穿戴	388.0	1	0.166666666667
206	1143463287	Paulone宝德龙智能穿戴手环智能蓝牙手表气压表计步器登山表海拔表防水防盗手机伴侣U8 玫红色	http://item.jd.com/1143463287.html	智能,防水,手环	玫红色,穿戴,蓝牙手表,防水,宝德龙,One,手机,Paulone,智能,气压表,海拔,手环,伴侣,计步器,paul,登山,防盗,宝德龙（paul One）,U8	378.0	2	0.166666666667
206	1143463288	Paulone宝德龙智能穿戴手环智能蓝牙手表气压表计步器登山表海拔表防水防盗手机伴侣U8 象牙白	http://item.jd.com/1143463288.html	智能,防水,手环	报警,象牙白,高度计,智能,U8,蓝牙手表,防水,宝德龙,One,手机,Paulone,海拔,气压表,手环,伴侣,计步器,paul,登山,防盗,宝德龙（paul One）,穿戴	371.80952381	31	0.166666666667
206	1143469001	Paulone宝德龙智能穿戴手环智能蓝牙手表气压表计步器登山表海拔表防水防盗手机伴侣U8 钢琴黑	http://item.jd.com/1143469001.html	智能,防水,手环	报警,智能,U8,高度计,登山,蓝牙手表,防水,钢琴,One,手机,Paulone,海拔,气压表,手环,伴侣,计步器,paul,宝德龙,防盗,宝德龙（paul One）,穿戴	369.025641026	18	0.166666666667
206	1143477401	Paulone宝德龙智能穿戴手环智能蓝牙手表气压表计步器登山表海拔表防水防盗手机伴侣U8 钢琴黑	http://item.jd.com/1143477401.html	智能,防水,手环	穿戴,智能,U8,蓝牙手表,防水,钢琴,One,手机,Paulone,海拔,气压表,手环,伴侣,计步器,paul,登山,防盗,宝德龙（paul One）,宝德龙	368.0	3	0.166666666667
206	1143481524	Paulone宝德龙智能穿戴手环智能蓝牙手表气压表计步器登山表海拔表防水防盗手机伴侣U8 钢琴黑	http://item.jd.com/1143481524.html	智能,防水,手环	智能,穿戴,防水,钢琴,One,手机,Paulone,海拔,蓝牙手表,宝德龙（paul One）,手环,伴侣,气压表,paul,宝德龙,登山,防盗,计步器,U8	388.0	8	0.166666666667
206	1143485605	Paulone宝德龙智能穿戴手环智能蓝牙手表气压表计步器登山表海拔表防水防盗手机伴侣U8 钢琴黑	http://item.jd.com/1143485605.html	智能,防水,手环	报警,智能,U8,高度计,登山,蓝牙手表,防水,钢琴,One,手机,Paulone,海拔,气压表,手环,伴侣,计步器,paul,宝德龙,防盗,宝德龙（paul One）,穿戴	370.113821138	54	0.166666666667
206	1143485606	Paulone宝德龙智能穿戴手环智能蓝牙手表气压表计步器登山表海拔表防水防盗手机伴侣U8 玫瑰红	http://item.jd.com/1143485606.html	智能,防水,手环	智能,穿戴,登山,防水,宝德龙,One,手机,Paulone,海拔,蓝牙手表,宝德龙（paul One）,手环,伴侣,气压表,paul,玫瑰红,防盗,计步器,U8	374.666666667	3	0.166666666667
206	1143485607	Paulone宝德龙智能穿戴手环智能蓝牙手表气压表计步器登山表海拔表防水防盗手机伴侣U8 象牙白	http://item.jd.com/1143485607.html	智能,防水,手环	象牙白,智能,穿戴,蓝牙手表,防水,宝德龙,One,手机,Paulone,海拔,气压表,手环,伴侣,计步器,paul,登山,防盗,宝德龙（paul One）,U8	372.0	6	0.166666666667
